id	title	description	link	image_link	availability	price	sale_price	brand	gtin	mpn	condition	google_product_category	product_type	identifier_exists
VBF45060	Vis bois VBF 4,5 x 60 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf45060	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	15.00 EUR		Vis-à-Bois	3660601028451	VBF45060	new	1732	Vis menuiserie	TRUE
VBF45070	Vis bois VBF 4,5 x 70 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf45070	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	17.00 EUR		Vis-à-Bois	3660601028468	VBF45070	new	1732	Vis menuiserie	TRUE
VBF45080	Vis bois VBF 4,5 x 80 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf45080	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	19.00 EUR		Vis-à-Bois	3660601028475	VBF45080	new	1732	Vis menuiserie	TRUE
VBF50035	Vis bois VBF 5,0 x 35 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50035	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	10.00 EUR		Vis-à-Bois	3660601051060	VBF50035	new	1732	Vis menuiserie	TRUE
VBF50040	Vis bois VBF 5,0 x 40 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50040	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	13.00 EUR		Vis-à-Bois	3660601048589	VBF50040	new	1732	Vis menuiserie	TRUE
VBF50050	Vis bois VBF 5,0 x 50 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50050	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	15.00 EUR		Vis-à-Bois	3660601028482	VBF50050	new	1732	Vis de charpente	TRUE
VBF50060	Vis bois VBF 5,0 x 60 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50060	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	18.00 EUR		Vis-à-Bois	3660601028499	VBF50060	new	1732	Vis de charpente	TRUE
VBF50070	Vis bois VBF 5,0 x 70 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50070	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	20.00 EUR		Vis-à-Bois	3660601028505	VBF50070	new	1732	Vis de charpente	TRUE
VBF50080	Vis bois VBF 5,0 x 80 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50080	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	19.00 EUR		Vis-à-Bois	3660601028512	VBF50080	new	1732	Vis de charpente	TRUE
VBF50090	Vis bois VBF 5,0 x 90 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50090	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	29.00 EUR		Vis-à-Bois	3660601067269	VBF50090	new	1732	Vis de charpente	TRUE
VBF50100	Vis bois VBF 5,0 x100 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50100	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	31.00 EUR		Vis-à-Bois	3660601028529	VBF50100	new	1732	Vis de charpente	TRUE
VBF50120	Vis bois VBF 5,0 x120 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf50120	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	39.00 EUR		Vis-à-Bois	3660601028536	VBF50120	new	1732	Vis de charpente	TRUE
VBF60100	Vis bois VBF 6,0 x 100 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60100	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	19.00 EUR		Vis-à-Bois	3660601028567	VBF60100	new	1732	Vis de charpente	TRUE
VBF60120	Vis bois VBF 6,0 x 120 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60120	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	26.00 EUR		Vis-à-Bois	3660601028574	VBF60120	new	1732	Vis de charpente	TRUE
VBF60140	Vis bois VBF 6,0 x 140 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60140	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	31.00 EUR		Vis-à-Bois	3660601028581	VBF60140	new	1732	Vis de charpente	TRUE
VBF60160	Vis bois VBF 6,0 x 160 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60160	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	42.00 EUR		Vis-à-Bois	3660601028598	VBF60160	new	1732	Vis de charpente	TRUE
VBF60180	Vis bois VBF 6,0 x 180 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60180	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	67.00 EUR		Vis-à-Bois	3660601028604	VBF60180	new	1732	Vis de charpente	TRUE
VBF60200	Vis bois VBF 6,0 x 200 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60200	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	81.00 EUR		Vis-à-Bois	3660601028611	VBF60200	new	1732	Vis de charpente	TRUE
VBF60220	Vis bois VBF 6,0 x 220 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60220	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	93.00 EUR		Vis-à-Bois	3660601028628	VBF60220	new	1732	Vis de charpente	TRUE
VBF60240	Vis bois VBF 6,0 x 240 galva rés.	Vis VBF pour bois – Acier carbone galvanisé bleu | Haute résistance & vissage facile La vis VBF en acier au carbone galvanisé est spécialement conçue pour les travaux de construction en bois. Elle offre un vissage rapide, propre et sans effort, grâce à sa pointe spécifique et à ses nervures de fraisage qui réduisent le couple et limitent le risque de fissuration du bois. Avantages de la vis Tête fraisée 90° avec nervures de fraisage pour un vissage affleurant et professionnel • Pointe spéciale pour bois, garantissant une pénétration rapide et précise • Empreinte TX antidérapante, évite le ripage et améliore le confort de vissage • Filetage partiel flottant, réduisant fortement l’effort lors de l’assemblage • Adaptée aux classes d’utilisation 1 et 2 (norme DIN EN 1995 – Eurocode 5) • Excellente résistance mécanique pour structures, charpentes et menuiseries • Certification ATE : qualité et performance garanties Pourquoi choisir nos vis VBF ? Fiables, durables et faciles à utiliser, les vis VBF sont idéales pour tous les projets de charpente, ossature bois, menuiserie ou assemblages exigeant solidité et précision.	https://www.vis-a-bois.com/produit/vbf60240	https://lqsbsinycyewdvdtbruy.supabase.co/storage/v1/object/public/product-images/8e90f441-f6a0-42a0-936f-241c5ecaa693/b9187ae6-e942-4894-8206-22018afaaa9f-vis-vbf.jpg	in_stock	111.00 EUR		Vis-à-Bois	3660601028635	VBF60240	new	1732	Vis de charpente	TRUE
